,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1898,GEG,HM,HL,,1," Mag. Nik. Anderson, Professor in Kasan (1892) 
"
2,1898,GEG,HM,HL,,2," I. R. Aspelin, Staats-Archäolog in Hel-singfors (1887) 
"
3,1898,GEG,HM,HL,,3," Dr. August Bielenstein, Pastor in Doblen (1887) 
"
4,1898,GEG,HM,HL,,4," Landrath Arved v. Brasch- Ropkoi (1887) 
"
5,1898,GEG,HM,HL,,5," Baron Hermann v. Bruiningk, Rittersch.-Secretär in Riga (1887) 
"
6,1898,GEG,HM,HL,,6," Waldemar Graf von demBroel-Pla-ter auf Dombrowitza in Wolhynien (1876) 
"
7,1898,GEG,HM,HL,,7," Dr. phil. Anton Buchholtz in Riga. 
"
8,1898,GEG,HM,HL,,8," A. F. Bytschkow, Geh.-Rath, Vice-Prä-fibcnt der Kais. Archäolog. Gesellschaft in St. Petersburg (1887) 
"
9,1898,GEG,HM,HL,,9," Prof. Richard Hausmann (1871, resp. 1896) 
"
10,1898,GEG,HM,HL,,10," Dr. Jak. Hurt, Pastor in St. Petersburg (1887) 
"
11,1898,GEG,HM,HL,,11," Michael Kapustin, Geheimrath, Curator des St. Petersburger Lehrbezirks (1883) 
"
12,1898,GEG,HM,HL,,12," Ge. Kunik, Akademiker in St. Petersburg (1860) 10* 
"
13,1898,GEG,HM,HL,,13," Carl Malm, Propst zu Rappel in Estland (1887) 
"
14,1898,GEG,HM,HL,,14," Dr. Georg Alexander, Herzog zu Meck-lenbur^-Strelitz, in St. Petersburg (1888) 
"
15,1898,GEG,HM,HL,,15," Dr. Friedrich Baron Meiendorfs, Liv-ländischer Landmarschall (1887) 
"
16,1898,GEG,HM,HL,,16," Dr. Leo Met)er, Professor (1866, resp. 1894) 
"
17,1898,GEG,HM,HL,,17," I. Sabjelin, Director des Most Mu­seums (1887) 
"
18,1898,GEG,HM,HL,,18," AndreiAlexandrowitschSfaburow, Staats-secretär und Senateur in St. Petersburg (1876) 
"
19,1898,GEG,HM,HL,,19," Iwan Graf Tolstoi, in St. Petersburg (1882) 
"
20,1898,GEG,HM,HL,,20," Gräfin Prosskowja Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft (1887) 
"
21,1898,GEG,HM,AB,,21," Dr. Adalbert Bezzenberger, Prof. in Königsberg (1894) 
"
22,1898,GEG,HM,AB,,22," Hermann Dannenberg, Langerichtsrath in Berlin (1887) 
"
23,1898,GEG,HM,AB,,23," Dr. Georg Loefchcke, Professor in Bonn (1889) 
"
24,1898,GEG,HM,AB,,24," Dr. Carl Schirren, Professor in Kiel (1869) 
"
25,1898,GEG,HM,AB,,25," Dr. Leop. v. Schroeder, Prof. in Inns­bruck (1894) 
"
26,1898,GEG,HM,AB,,26," Dr. Ludwig Stieda, Prof. in Königsberg (1885) 
"
27,1898,GEG,HM,AB,,27," Dr. Wilhelm Thomfen, Prof. in Kopen­hagen (1887). 
"
28,1898,GEG,CM,HL,,1," Friedrich Amelung, Fabrikbesitzer in Ka-tharina-Lisette (1887) 
"
29,1898,GEG,CM,HL,,2," G. v. Blanckenhagen aus Weißenstein bei Wenden (1889) 
"
30,1898,GEG,CM,HL,,Z," Frau v. Blanckenhagen, geb. Baronesse Maydell, zu Allasch (1889) 
"
31,1898,GEG,CM,HL,,4," Carl Boy, Oberlehrer in Mitau (1896) 
"
32,1898,GEG,CM,HL,,5," Dr. med. Max Buch in Wilmanstrand (1882) 
"
33,1898,GEG,CM,HL,,6," E. Dolbeschew, Oberlehrer in Wladi-kawkas (1885) 
"
34,1898,GEG,CM,HL,,7," vr. O.Donner, Pros, der vergl. Sprach-Wissenschaft in Helsingsors (1865) 
"
35,1898,GEG,CM,HL,,8," Dr. Otto Duhmberg (1859) 
"
36,1898,GEG,CM,HL,,9," Dr. Wladislaw Dybowsky in Minsk (1879) 
"
37,1898,GEG,CM,HL,,10," Heinrich G ernh ard t zu Neu - Camby (1886) 
"
38,1898,GEG,CM,HL,,11," Konrad v.Gersdorss aus Hochrosen (1889) 
"
39,1898,GEG,CM,HL,,12," Christian (Siel, Äiumismatiker in St. Pe-tersburg (1886) 
"
40,1898,GEG,CM,HL,,13," Dr. Waldemar v. Gutzeit in Riga (1883) 
"
41,1898,GEG,CM,HL,,14," Dr. Reinhold Hansenm Helsingsors (1883) 
"
42,1898,GEG,CM,HL,,15," Dr. A. O. Heikel in Helsingsors (1887) 
"
43,1898,GEG,CM,HL,,16," Ad. v. Hosmann in Gertrudenhos (1894) 
"
44,1898,GEG,CM,HL,,17," W. Jlowaiski, Pros, in Moskau (1881) 
"
45,1898,GEG,CM,HL,,18," I. Jung, Lehrer in Abia (1879) 
"
46,1898,GEG,CM,HL,,19," Th. Jversen, in St. Petersburg (1875) 
"
47,1898,GEG,CM,HL,,20," Mag. Edwin Johannson in Riga (1883) 
"
48,1898,GEG,CM,HL,,21," Dr. Oskar Lieven, Direetor der Cement-sabrik in Noworossiisk (1894) 
"
49,1898,GEG,CM,HL,,22," Konstantin Mettig, Oberlehrer in Riga (1887) 
"
50,1898,GEG,CM,HL,,23," Dr. W. Neumann, Architekt in Riga (1890) 
"
51,1898,GEG,CM,HL,,24," Eugen v. Nottbeck, St.-R., in Reval (1887)
"
52,1898,GEG,CM,HL,,25," Dr. 9tab!off, Akabemiker in St. Peters-bürg (1860) 
"
53,1898,GEG,CM,HL,,26," Alex. Rosenberg, Professor emer. (1896) 
"
54,1898,GEG,CM,HL,,27," Frau Emilie v. Rücker in Unnipicht (1889) 
"
55,1898,GEG,CM,HL,,28," Dr. med. Johannes Sachssenbahl in Jeroe (1887) 
"
56,1898,GEG,CM,HL,,29," Dr. med. Alfred Schneib er zu Lubbenhof (1893) 
"
57,1898,GEG,CM,HL,,30," Dr. Emil Setälä, Docent in Helsingfors (1891) 
"
58,1898,GEG,CM,HL,,31," Mag. Nikolai v. Seiblitz in Tiflis (1879) 
"
59,1898,GEG,CM,HL,,32," O. v. Sei blitz, Besitzer von Meyershos (1887) 
"
60,1898,GEG,CM,HL,,33," Dr. Friebrich Schmibt, Akabemiker in St. Petersburg (1859) 
"
61,1898,GEG,CM,HL,,34," E. v. Sivers zu Autzeem (1889) 
"
62,1898,GEG,CM,HL,,35," Baron Wölb. Tiesenhausen in St. Pe-tersburg (1883) 
"
63,1898,GEG,CM,HL,,36," Baron Haralb Toll, Rittersch.-Secretär in Reval (1887) 
"
64,1898,GEG,CM,HL,,37," Emil Vielrose, Kaufmann in Wöbs (1878) 
"
65,1898,GEG,CM,HL,,38," Mag. Wassiljew in Pleskau. 
"
66,1898,GEG,CM,HL,,39," Nikolai V5 albmann in Türsel bei Silla-mäggi (1886) 
"
67,1898,GEG,CM,HL,,40," H. Wühner in Kerimois (1863). 
"
68,1898,GEG,CM,AB,,41," Dr. phil. Friebrich Bienemann, Pro­fessor honor. in Freiburg (1865) 
"
69,1898,GEG,CM,AB,,42," Dr. Heinrich Bruns, Professor unb Di-rector bcr Sternwarte in Leipzig (1876) 
"
70,1898,GEG,CM,AB,,43," Dr. Sophus Bugge, Prof. an bcr Univer­sität in Christiania (1876) 
"
71,1898,GEG,CM,AB,,44," Dr. Joseph Girgensohn, Oberlehrer zu Berlin (1887) 
"
72,1898,GEG,CM,AB,,45," Arthur Hazelius, Director besnorbischen Museums in Stockholm (1883) 
"
73,1898,GEG,CM,AB,,46," Dr. Konstantin Höhlbaum, Professor in Gießen (1887) 
"
74,1898,GEG,CM,AB,,47," Cand. Ernst Kluge, Mitglied des kgl. statist. Bureaus in Berlin (1865) 
"
75,1898,GEG,CM,AB,,48," Dr. Carl Koppmann, Archivar in Rostock (1876) 
"
