,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1887,GEG,HM,HL,,1," Dr. A. Ahlquist, Professor der finnischen Sprachen in Helsingfors. 
"
2,1887,GEG,HM,HL,,2," I. Andrejewski, Director des Archäologi-schen Institutes und Professor emer. in St. Petersburg. 
"
3,1887,GEG,HM,HL,,3," I. R. Aspelin, Staats - Archäolog in Hel-singsors. 
"
4,1887,GEG,HM,HL,,4," Heinrich Julius Boetfuehr. btm. Bürger­meister in Riga. 
"
5,1887,GEG,HM,HL,,5," Dr. August Bielenstein, Pastor in Doblen. 
"
6,1887,GEG,HM,HL,,6," Nikolai Freiherr v. Boguschewski in Pleskau. 
"
7,1887,GEG,HM,HL,,7," Wolbemar Graf von dem Broel-Plater auf Dombrowitza in Wolhynien. 
"
8,1887,GEG,HM,HL,,8," Theodor Baron Bühler, Geheimrath, Direc-tor des Haupt - Staatsarchivs des Ministerium der auswärtigen Angelegenheiten in Moskau. 
"
9,1887,GEG,HM,HL,,9," A. F. Byts chkow, Geheimrath, Bice-Präst-dent der Kais. Archäologischen Gesellschaft in St. Petersburg. 
"
10,1887,GEG,HM,HL,,10," Mag. W. Greiffenhagen, Vice-Präfident der Estlänbischen literarischen Gesellschaft. 
"
11,1887,GEG,HM,HL,,11," Mag. Hermann Hildebrand, Stadt-Archivar in Riga. 
"
12,1887,GEG,HM,HL,,12," Dr. Jakob Hurt, Pastor in St. Petersburg. 
"
13,1887,GEG,HM,HL,,13," Paul Jordan, Secretär in Reval. 
"
14,1887,GEG,HM,HL,,14," M. Kapustin, Geheimrath, Curator des Dörptschen Lehrbezirks. 
"
15,1887,GEG,HM,HL,,15," Dr. Alexander Graf Keyserling, Hofmeister auf Raiküll tu Estland. 
"
16,1887,GEG,HM,HL,,16," I. Krohn, Professor in Helsingfors. 
"
17,1887,GEG,HM,HL,,17," E. Knnik, Akademiker in St. Petersburg. 
"
18,1887,GEG,HM,HL,,18," C. Malm, Propst zu Rappel in Estland. 
"
19,1887,GEG,HM,HL,,19," Georg Alexander, Herzog zuMecklenburg-Strelitz, in St. Petersburg. 
"
20,1887,GEG,HM,HL,,20," Dr. Friedrich Baron Meyendorff, Livlän-bischer Landmarschall. 
"
21,1887,GEG,HM,HL,,21," R. v. Raison, Pastor zu Lassen in Kurlanb. 
"
22,1887,GEG,HM,HL,,22," I. Sabjelin, Director bes Moskauer Mu­seum. 
"
23,1887,GEG,HM,HL,,23," A. A. Ssaburow, Staats secretär und Se-nateur in St. Petersburg. : 
"
24,1887,GEG,HM,HL,,24," Alex. Baron Sta ckelberg, Senateur. 
"
25,1887,GEG,HM,HL,,25," Iwan Graf Tolstoi in St. Petersburg. 
"
26,1887,GEG,HM,HL,,26," Gräfin Prasskowja U w a r o w, Präsidentin der Moskauer Archäologischen Gesellschaft. 
"
27,1887,GEG,HM,AB,,27," Prinz Louis Lucian Bonaparte, K.H., in London. 
"
28,1887,GEG,HM,AB,,28," Dr. Joseph Budenz, Professor in Budapest. 
"
29,1887,GEG,HM,AB,,29," Dr. F. G. v. Bunge, Wirkl. Staatsrath, in Wiesbaden. 
"
30,1887,GEG,HM,AB,,30," Hermann Dannenberg, Landgerichtsrath in Berlin. 
"
31,1887,GEG,HM,AB,,31," Dr. Paul H u nf a lvy, Akademiker in Budapest. 
"
32,1887,GEG,HM,AB,,32," Dr. W. Schott, Professor der philosophischen Facultät in Berlin. 
"
33,1887,GEG,HM,AB,,33," Dr. C. Schirren, Professor der Geschichte in Kiel. 
"
34,1887,GEG,HM,AB,,34," Dr. Ludwig Stieda, Professor der Anatomie in Königsberg. 
"
35,1887,GEG,HM,AB,,35," Wilhelm Thomsen, Professor in Kopenhagen. 
"
36,1887,GEG,HM,AB,,36," Max T o e p p e n, Gymnasial-Director inE lbin g 
"
37,1887,GEG,HM,AB,,37," W. v. Stryk, dim. Landrath, in Dresden. 
"
38,1887,GEG,HM,AB,,38," Dr. E. A. Winkelmann, Professor der Ge­schichte in Heidelberg. 
"
39,1887,GEG,OM,HL,IN,1," ""Friedrich Graf Berg zu Schloß-Sagnitz. 
"
40,1887,GEG,OM,HL,IN,2," Eduard Beckmann, Universitäts-Executor. 
"
41,1887,GEG,OM,HL,IN,3," Paul Birkenwald, Provisor, Assistent am pharmaceutischen Institut der Universität. 
"
42,1887,GEG,OM,HL,IN,4," Adolph Blumenbach, stud. phil. 
"
43,1887,GEG,OM,HL,IN,5," Dr. W. v. Bock, Wirkl. Staatsrath. 
"
44,1887,GEG,OM,HL,IN,6," Dr. N. Bonwetsch, Prof. der hist. Theologie. 
"
45,1887,GEG,OM,HL,IN,7," Arved v. B r a s ch - Ropkoy, Landrath. 
"
46,1887,GEG,OM,HL,IN,8," Dr. Alexander Brückner, Professor der Ge-schichte Rußlands. 
"
47,1887,GEG,OM,HL,IN,9," Carl Bartelsen, Kunstgärtner. 
"
48,1887,GEG,OM,HL,IN,10," Alex. Braudo, stud. hist. 
"
49,1887,GEG,OM,HL,IN,11," *G. Blumberg, Gymnasiallehrer. 
"
50,1887,GEG,OM,HL,IN,12," Dr. I. Baudouin de Cour ten ay, Pro-fessor der slavischen Sprachen. 
"
51,1887,GEG,OM,HL,IN,13," Titus Christiani, Cand. hist., Oberlehrer. 
"
52,1887,GEG,OM,HL,IN,14," A. Christiani, stud. med. 
"
53,1887,GEG,OM,HL,IN,15," Benjamin Cordt, Bibliothekar-Gehilfe. 
"
54,1887,GEG,OM,HL,IN,16," *21. v. Dehn, dim. Kreisrichter. 
"
55,1887,GEG,OM,HL,IN,17," Conrad v. Dehn, stud. hist. 
"
56,1887,GEG,OM,HL,IN,18," Erwin v. Dehn, stud. theol. 
"
57,1887,GEG,OM,HL,IN,19," Dr. Carl Dehio, Professor. 
"
