,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1886,GEG,HM,HL,,j," Dr. A. 31 h l q u t st, Professor der finnischen Sprachen in Helsingfors. 
"
2,1886,GEG,HM,HL,,2," Nikolai Freiberr v. Bognschewski in Pleskau. 
"
3,1886,GEG,HM,HL,,3," W old e m ar Gras von dem Br o el- Platexauf Dombrowitzain Wolhynien.
"
4,1886,GEG,HM,HL,,4," Theodor BaronBühler, Geheimrath, Di-rector des Haupt-Staatsarchivs des Ministerium der auswärtigen Angelegenheiten in Moskau. 
"
5,1886,GEG,HM,HL,,5," Dr. C. Gr ewingk, Professor der Mineralogie in Dorpat. 
"
6,1886,GEG,HM,HL,,6," M. Kapustin, Geheimrath. Curator des Dörptschen Lehrbezirks. 
"
7,1886,GEG,HM,HL,,7," Dr. Alexander Graf Keyserling, Hos-meister auf Raiküll in Estland. 
"
8,1886,GEG,HM,HL,,8," E. Kunik, Akademiker in St. Petersburg. 
"
9,1886,GEG,HM,HL,,9," Georg Alexander, Herzog zu Mecklenburg-Strelitz, in St. Petersburg. 
"
10,1886,GEG,HM,HL,,10," A. A. Ssaburow, Staatssecretär und Sena-teur in St. Petersburg. 
"
11,1886,GEG,HM,HL,,11," Alex. Baron Stackelberg. Seuateur. 
"
12,1886,GEG,HM,HL,,12," Jwän Graf Tolstoi in St. Petersburg. 
"
13,1886,GEG,HM,HL,,13," F. S. Miedemann, Geheimrath, Akademiker in St. Petersburg. 
"
14,1886,GEG,HM,AB,,14," Prinz Louis Lucian Bonaparte, K. H., in London. 
"
15,1886,GEG,HM,AB,,15," Dr. F. G. v. Bunge, Wirkl. Staatsrath in Wiesbaden. 
"
16,1886,GEG,HM,AB,,16," Dr. Paul Hunfalvy, Akademiker in Budapest. 
"
17,1886,GEG,HM,AB,,17," Dr. A. F. Pott, Professor der allgemeinen Sprachwissenschaft in Halle. 
"
18,1886,GEG,HM,AB,,18," Dr. W. Schott, Professor der philosophischen Facultät in Berlin. 
"
19,1886,GEG,HM,AB,,19," Dr. C. Schirren, Professorder Geschichtein Kiel. 
"
20,1886,GEG,HM,AB,,20," Dr. Ludwig Stieda, Professor der Anatomie in Königsberg. 
"
21,1886,GEG,HM,AB,,21," W. v. Stryk, dim. Landrath, in Dresden. 
"
22,1886,GEG,HM,AB,,22," Dr. E. A. Winkelmann, Professor der Ge-schichte in Heidelberg 
"
23,1886,GEG,OM,HL,IN,1," * Friedrich Graf Berg zu Schloß-Saznitz. 
"
24,1886,GEG,OM,HL,IN,2," Paul Birkenwald, Provisor, Assistent a-n pharmaceutischen Institut der Universität. 
"
25,1886,GEG,OM,HL,IN,3," Dr. W. v. Bock, Wirkl. Staatsrath. 
"
26,1886,GEG,OM,HL,IN,4," Dr. N. B o n w e t s ch, Prof. der hist. Theologie. 
"
27,1886,GEG,OM,HL,IN,5," Dr. Alexander Brückner, Professor der Geschichte Rußlands. 
"
28,1886,GEG,OM,HL,IN,6," Carl B a r t e l s e n, Kunstgärtner. 
"
29,1886,GEG,OM,HL,IN,7," Alex. Braudo, stud. bist. 
"
30,1886,GEG,OM,HL,IN,8," 231 umberg, Gymnasiallehrer. 
"
31,1886,GEG,OM,HL,IN,9," Dr. B. Brunn er, Professor der Technologie und Landwirthschaft. 
"
32,1886,GEG,OM,HL,IN,10," Dr. I. Baudouin d e Courtenay, Pro* fessor der slavischen Sprachen. 
"
33,1886,GEG,OM,HL,IN,11," Titus Christiani, Cand. bist., Oberlehrer. 
"
34,1886,GEG,OM,HL,IN,12," Benjamin Cordt, Bibliothekar-Gehilfe. 
"
35,1886,GEG,OM,HL,IN,13," *21. v. Dehn. 
"
36,1886,GEG,OM,HL,IN,14," Conrad v. Dehn, stud. bist. 
"
37,1886,GEG,OM,HL,IN,15," Erwin v. Dehn, stud. theol. 
"
38,1886,GEG,OM,HL,IN,16," Dr. Carl Dehio, Professor. 
"
39,1886,GEG,OM,HL,IN,17," Dr. G,Dragendorsf, Professor der Pharmacie. 
"
40,1886,GEG,OM,HL,IN,18," C. Duhmberg, stud. bist. 
"
41,1886,GEG,OM,HL,IN,19," Dr. I. Engel mann, Prof. des rufs. Rechts. 
"
42,1886,GEG,OM,HL,IN,20," W. Eisenschmidt, Pastor der St Petri-Gemeinde. 
"
43,1886,GEG,OM,HL,IN,21," A. Baron Foelckersahm, stud. jur. 
"
44,1886,GEG,OM,HL,IN,22," L^on Goertz, Oberlehrer. 
"
45,1886,GEG,OM,HL,IN,23," Ad. Grenzstein. Redacteur. 
"
46,1886,GEG,OM,HL,IN,24," W. v. Gü ld en stu bbe. 
"
47,1886,GEG,OM,HL,IN,25," R. Guleke, Universitäts-Architekt. 
"
48,1886,GEG,OM,HL,IN,26," ""Arnold Hasselblatt. Cand. bist. 
"
49,1886,GEG,OM,HL,IN,27," ""Richard Hasselblatt. Cand. bist. 
"
50,1886,GEG,OM,HL,IN,28," Dr. R. Hausmann, Professor der Geschichte. 
"
51,1886,GEG,OM,HL,IN,29," W. Harmsen, Drd. 
"
52,1886,GEG,OM,HL,IN,30," Dr. K. A. Herman n, Redacteur. 
"
53,1886,GEG,OM,HL,IN,31," Dr.W.Hörschelmann,Professor der Philologie. 
"
54,1886,GEG,OM,HL,IN,32," Fr. Holl mann, Seminar-Director. 
"
55,1886,GEG,OM,HL,IN,33," I. W. Jann sen, ehem. Redacteur des „Eesti Postimees"". 
"
56,1886,GEG,OM,HL,IN,34," Jakob Jürgensohn, stud. hist. 
"
57,1886,GEG,OM,HL,IN,35," Carl Jürgen söhn, stud. jur. 
"
58,1886,GEG,OM,HL,IN,36," Dr. R. Ko b ert, Professor der Pharmakologie. 
"
