,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1894,GEG,HM,HL,,1," Mag, Nik. Anderson, Docent in Kasan (1892). 
"
2,1894,GEG,HM,HL,,2," I. R. Aspelin, Staats-Archäolog in Hel-singfors (1887) 
"
3,1894,GEG,HM,HL,,3," Dr. August Bielenstein, Pastor in Doblen (1887) 
"
4,1894,GEG,HM,HL,,4," Landrath Arved v. Brasch auf Ropkoi (188) 
"
5,1894,GEG,HM,HL,,5," Rittersch.-Secretär Baron Hermann v. Brui-ningk in Riga (J887) 
"
6,1894,GEG,HM,HL,,6," Woldemar Graf von demBroel-Plater auf Dombrowitza in Wolhynien (1876) 
"
7,1894,GEG,HM,HL,,7," Theodor Baron Bühler, Geh.-Rath, Direc-tor des Haupt-Staatsarchivs des Ministeriums des Auswärtigen in Moskau (1875) 
"
8,1894,GEG,HM,HL,,8," A. F. Bytschkow, Geh.-Rath, Vice-Präsi-dent der Kais. Archäolog. Gesellschaft in Pe-tersburg (1887) 
"
9,1894,GEG,HM,HL,,9," Dr. Jak. Hurt, Pastor in Petersburg (1887) 
"
10,1894,GEG,HM,HL,,10," Michael Kapustin, Geheimrath, Curator des St. Petersburger Lehrbezirks (1883) 
"
11,1894,GEG,HM,HL,,11," E. Kunik, Akademiker in Petersburg (1860) 
"
12,1894,GEG,HM,HL,,12," Carl Malm, Propst zu Rappel in Estland (1887 i 
"
13,1894,GEG,HM,HL,,13," Dr. Georg Alexander, Herzog zu Meck-lenburg-Strelitz, in St. Petersburg (1883) 
"
14,1894,GEG,HM,HL,,14," Dr. Friedrich Baron Meyendorff, Liv-ländischer Landmarschall ,1887) 
"
15,1894,GEG,HM,HL,,15," Dr. Leo Meyer, Professor(1886,resp. 1894) 
"
16,1894,GEG,HM,HL,,16," Rudolph v. Raison, Pastor emer., zu Lassen in Kurland (1887) 
"
17,1894,GEG,HM,HL,,17," I. Sabjelin, Director des Mosk. Mu-seums (1887) 
"
18,1894,GEG,HM,HL,,18," AndreiAlexandrowitsch Sfaburow, Staats-secretär und Senateur in St. Petersburg (1876) 
"
19,1894,GEG,HM,HL,,19," Alexander Baron Stackelberg, Senateur (1881) 
"
20,1894,GEG,HM,HL,,20," Iwan Graf Tolstoi, in St. Peterburg (1882) 
"
21,1894,GEG,HM,HL,,21," Gräfin Prasskowja Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft (1887). 
"
