,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1888,GEG,HM,HL,,1," Dr. 9t. Ahlquist, Professor der finnischen Sprachen in Helsingsors. 
"
2,1888,GEG,HM,HL,,2," I. An drej ews ki, Director des Archäologi-schen Institutes und Professor emer. in St. Pe­tersburg. 
"
3,1888,GEG,HM,HL,,3," I. R. A s p e li n , Staats - Archäolog in Hel-singsors. 
"
4,1888,GEG,HM,HL,,4," Dr. August Bielenstein, Pastor in Doblen. 
"
5,1888,GEG,HM,HL,,5," Nikolai Freiherr v. Boguschewski in Pleskau. 
"
6,1888,GEG,HM,HL,,6," Landrath Arved v. 53 r a f ch auf Ropkoy. 
"
7,1888,GEG,HM,HL,,7," Waldemar Graf von dem Broel-Plater auf Dombrowitza in Wolhynien. 
"
8,1888,GEG,HM,HL,,8," Theodor Baron Bühler, Geheimrath, Direc-tor des Haupt-Staatsarchivs des Ministeriums der auswärtigen Angelegenheiten in Moskau. 
"
9,1888,GEG,HM,HL,,9," A. F. Bytschk ow, Geheimrath, Bice-Präsi-dent der Kais. Archäologischen Gesellschaft in St Petersburg. 
"
10,1888,GEG,HM,HL,,10," Mag. W. Greiffenhagen, Vice-Präsident der Estländischen literarischen Gesellschaft. 
"
11,1888,GEG,HM,HL,,11," Mag.Hermann Hildebrand, Stadt-Archivar in Riga. 
"
12,1888,GEG,HM,HL,,12," Dr. Jakob Hurt, Pastor in St. Petersburg. 
"
13,1888,GEG,HM,HL,,13," Paul Jordan, Secretär in Reval. 
"
14,1888,GEG,HM,HL,,14," M. Kapustin, Geheimrath, Curator des Dörptschen Lehrbezirks. 
"
15,1888,GEG,HM,HL,,15," Dr. Alexander Graf Keyserling, Hofmeister auf Naiküll in Estland. 
"
16,1888,GEG,HM,HL,,16," E. Kuuik, Akademiker in St. Petersburg. 
"
17,1888,GEG,HM,HL,,17," C. Malm, Propst zu Rappel in Estland. 
"
18,1888,GEG,HM,HL,,18," Georg Alexander, Herzog zu Mecklenburg-Strelitz, in St. Petersburg. 
"
19,1888,GEG,HM,HL,,19," Dr. Friedrich Baron Meyendo r ff, Livlän-discher Landmarschall. 
"
20,1888,GEG,HM,HL,,20," R. v. Raison, Pastor zu Lassen in Kurland. 
"
21,1888,GEG,HM,HL,,21," I. Sabjelin, Director des Moskauer Mu­seums. 
"
22,1888,GEG,HM,HL,,22," A. A. Ssaburow, Staatssecretär und Se-nateur in St. Petersburg. 
"
23,1888,GEG,HM,HL,,23," Alex. Baron Stackelberg, Senateur. 
"
24,1888,GEG,HM,HL,,24," Iwan Graf T o l st o i in St. Petersburg. 
"
25,1888,GEG,HM,HL,,25," Gräfin Prasskowja Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft. 
"
26,1888,GEG,HM,AB,,26," Prinz Louis Lucian Bonaparte, K.H., in London. 
"
27,1888,GEG,HM,AB,,27," Dr. Joseph Budenz, Professor in Budapest. 
"
28,1888,GEG,HM,AB,,28," Dr. F. G. v. Bunge, Wirkl. Staatsrath, in Wiesbaden. 
"
29,1888,GEG,HM,AB,,29," Hermann Dannenberg, Landgerichtsrath in Berlin. 
"
30,1888,GEG,HM,AB,,30," Dr. Paul Hunfalvy, Akademiker in Budapest. 
"
31,1888,GEG,HM,AB,,31," Dr. C. Schirren, Professor der Geschichte in Kiel. 
"
32,1888,GEG,HM,AB,,32," Dr. Ludwig Stieda, Professor der Anatomie in Königsberg. 
"
33,1888,GEG,HM,AB,,33," Wilhelm Tbo msen, Professor in Kopenhagen. 
"
34,1888,GEG,HM,AB,,34," Max Toeppen, Gymnasial-DirectorinElbing. 
"
35,1888,GEG,HM,AB,,35," W. v. Stryk, btm. Landrath, in Dresden. 
"
36,1888,GEG,HM,AB,,36," Dr. E. A. Winkelmann, Professor der Ge-schichte in Heidelberg. 
"
37,1888,GEG,OM,HL,IN,1," ""Friedrich Graf Berg zu Schloß-Sagnitz. 
"
38,1888,GEG,OM,HL,IN,2," Ebuarb Beckmann, Universitats-Executor. 
"
39,1888,GEG,OM,HL,IN,3," Robert v. Behagel-Adlerskron, Accise-Beamter in Dorpat. 
"
40,1888,GEG,OM,HL,IN,4," Adolph Blumenbach, stud. phil. 
"
41,1888,GEG,OM,HL,IN,5," Dr. W. v. Bock, Wirkl. Staatsrath. 
"
42,1888,GEG,OM,HL,IN,6," Dr. N. B o n w e t s ch , Prof. ber hist. Theologie. 
"
43,1888,GEG,OM,HL,IN,7," Dr. Alexander Brückner, Professor ber Ge­schichte Rußlands. 
"
44,1888,GEG,OM,HL,IN,8," Carl B a r t e l s e n, Kunstgärtner. 
"
45,1888,GEG,OM,HL,IN,9," Alex. B r a u d o, stud. hist. 
"
46,1888,GEG,OM,HL,IN,10," *G- Blumberg, Gymnasiallehrer. 
"
47,1888,GEG,OM,HL,IN,11," Dr. I. Baudouin de Courtenay, Pro-fessor der slavischen Sprachen. 
"
48,1888,GEG,OM,HL,IN,12," Titus Christiani, Cand. hist., Oberlehrer. 
"
49,1888,GEG,OM,HL,IN,13," Benjamin Co rdt, Bibliothekar-Gehilfe. 
"
50,1888,GEG,OM,HL,IN,14," *A. v. Dehn, bim. Kreisrichter. 
"
51,1888,GEG,OM,HL,IN,15," Conrab v. Dehn, Accise-Bearnter. 
"
52,1888,GEG,OM,HL,IN,16," Erwin v. Dehn, stud. theol. 
"
53,1888,GEG,OM,HL,IN,17," Dr. Carl Dehio. Professor. 
"
54,1888,GEG,OM,HL,IN,18," H. Dietzel, Professor. 
"
55,1888,GEG,OM,HL,IN,19," *Carl v. Dilmar- Kerro. 
"
56,1888,GEG,OM,HL,IN,20," Frau v. Dilmar- Alt-Fennern. 
"
57,1888,GEG,OM,HL,IN,21," Dr. G. Drag en borff, Professor. 
"
58,1888,GEG,OM,HL,IN,22," C. Duhmberg, cand. hist. 
"
59,1888,GEG,OM,HL,IN,23," Dr. Z. Engelmann , Professor des russischen Rechts. 
"
60,1888,GEG,OM,HL,IN,24," W. E i s e n s ch m i b t, Pastor. 
"
61,1888,GEG,OM,HL,IN,25," A. Falck, stud. oec. pol. 
"
62,1888,GEG,OM,HL,IN,26," Arnold Feu ereisen, stud. hist. 
"
63,1888,GEG,OM,HL,IN,27," Axel v. Gernet. stud. hist. 
"
64,1888,GEG,OM,HL,IN,28," Victor ©cmHardt, stud. ehem. 
"
65,1888,GEG,OM,HL,IN,29," Eugen Gernhardt, stud. med. 
"
66,1888,GEG,OM,HL,IN,30," Alfred Graß, Cand. phil. 
"
67,1888,GEG,OM,HL,IN,31," Ado Grenzstein, Redacteur. 
"
68,1888,GEG,OM,HL,IN,32," Will. v. Gülden st ubbe- Techelfer. 
"
69,1888,GEG,OM,HL,IN,33," R. Guleke, Universität-Architekt. 
"
70,1888,GEG,OM,HL,IN,34," ""Arnold Hasselblatt, Redacteur. 
"
71,1888,GEG,OM,HL,IN,35," ""Richard Hasselblatt, Bibliothekar-Gehilfe. 
"
72,1888,GEG,OM,HL,IN,36," Dr. R Hausmann, Professor der Geschichte. 
"
73,1888,GEG,OM,HL,IN,37," R. v. Hehn, stud. jur. 
"
74,1888,GEG,OM,HL,IN,38," Dr. P. Hellat. 
"
75,1888,GEG,OM,HL,IN,39," Dr. K. A. H ermann, Redacteur. 
"
76,1888,GEG,OM,HL,IN,40," Dr. W. Hörschelma n n . Prof. der Pbilo-logie. 
"
77,1888,GEG,OM,HL,IN,41," Dr. F. Hörschelmann, Prof. der Theologie. 
"
78,1888,GEG,OM,HL,IN,42," Adolph v. Hofmann, Secretär. 
"
79,1888,GEG,OM,HL,IN,43," R .  H o l l m a n n ,  s t u d .  t h e o l .  
"
80,1888,GEG,OM,HL,IN,44," Paul Hollander, stud. med. 
"
81,1888,GEG,OM,HL,IN,45," Ernst Holzmayer, stud. theol. 
"
82,1888,GEG,OM,HL,IN,46," I .  W .  J a n n s e n ,  e h e m .  R e d a c t e u r .  
"
83,1888,GEG,OM,HL,IN,47," Jakob Jürgensohn, stud. hist. 
"
84,1888,GEG,OM,HL,IN,48," Carl Jürgensohn, stud. jur. 
"
85,1888,GEG,OM,HL,IN,49," Frau Marie Karpinsky, geb. Sturm. 
"
86,1888,GEG,OM,HL,IN,50," Dr. L. Keßler, Docent an der Universität 
"
87,1888,GEG,OM,HL,IN,51," A .  K i p a r s k y ,  s t u d .  m e d .  
"
88,1888,GEG,OM,HL,IN,52," Otto Klemm, stud. med. 
"
89,1888,GEG,OM,HL,IN,53," Dr. R. Kobert, Professor der Pharmokologie. 
"
90,1888,GEG,OM,HL,IN,54," Dr. B. Körber, Professor. 
"
91,1888,GEG,OM,HL,IN,55," I .  K l i n g e ,  M a g . ,  G e h i l f e  d e s  D i r e c t o r s  d e s  Botanischen Gartens. 
"
92,1888,GEG,OM,HL,IN,56," Carl Krüger, Buchhändler. 
"
93,1888,GEG,OM,HL,IN,57," Constantin v. K ü g e l g e n.
"
94,1888,GEG,OM,HL,IN,58," H .  L a a k  m a n n ,  B u c h d r u c k e r .  
"
95,1888,GEG,OM,HL,IN,59," H .  L a n g e ,  s t u d .  t h e o l .  
"
96,1888,GEG,OM,HL,IN,60," Victor Lichten st ein, Oberlehrer. 
"
97,1888,GEG,OM,HL,IN,61," Dr. Georg Loeschcke, Professor. 
"
98,1888,GEG,OM,HL,IN,62," G .  L u d w i g s ,  C a n d . ,  C o l l . - A s s e s s o r .  
"
99,1888,GEG,OM,HL,IN,63," Carl Masing, Privatlehrer. 
"
100,1888,GEG,OM,HL,IN,64," *Dr. Leo Meyer, Professor. 
"
101,1888,GEG,OM,HL,IN,65," Dr. Ferdinand Mühlau, Prof. der Theologie. 
"
102,1888,GEG,OM,HL,IN,66," Dr. Alex. v. Dettingen, Professor. 
"
103,1888,GEG,OM,HL,IN,67," Georg Pfeil, Provisor. 
"
104,1888,GEG,OM,HL,IN,68," Georg R a t hl  e f, Oberlehrer. 
"
105,1888,GEG,OM,HL,IN,69," Dr. A. Rauber, Professor der Anatomie. 
"
106,1888,GEG,OM,HL,IN,70," Fr. Redlich, stud. hist. 
"
107,1888,GEG,OM,HL,IN,71," I .  R i p k e ,  D i r e c t o r  d e r  R e a l s c h u l e .  
"
108,1888,GEG,OM,HL,IN,72," Dr. Wold. v. Rohland, Professor. 
"
109,1888,GEG,OM,HL,IN,73," M. Rossini, stud. med. 
"
110,1888,GEG,OM,HL,IN,74," A. Rossini, stud. med. 
"
111,1888,GEG,OM,HL,IN,75," Gustav v. Roth, Mm. Garde-Oberst. 
"
112,1888,GEG,OM,HL,IN,76," E. Russow, Professor. 
"
113,1888,GEG,OM,HL,IN,77," Georg v. Sabler, Cand. gr. comp. 
"
114,1888,GEG,OM,HL,IN,78," Oskar v. Samson-Range. 
"
