,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1895,GEG,HM,HL,,1," Mag. Nik. Anderson, Docent in Kasan (1892). 
"
2,1895,GEG,HM,HL,,2," I. R. Aspelin,Staats-Archäolog in Hel-singfors (1887) 
"
3,1895,GEG,HM,HL,,3," Dr. August Bielen st ein, Pastor in Doblen (1887) 
"
4,1895,GEG,HM,HL,,4," Landrath Arved v. B r a s ch -Ropkoi (1887j 
"
5,1895,GEG,HM,HL,,5," Baron Hermann v. Bruiningk, Rit-tersch.-Secretär in Riga (1887) 
"
6,1895,GEG,HM,HL,,6," Woldemar Graf von dem Broel-Pla-ter auf Dombrowitza in Wolhynien (1876) 
"
7,1895,GEG,HM,HL,,7," Theodor Baron Bühler, Geh.-Rath, Di-rector des Haupt-Staatsarchivs des Mini-steriums des Auswärtigen in Moskau (1875) 
"
8,1895,GEG,HM,HL,,8," A. F. Bytschkow, Geh.-Rath, Vice-Prä-stdent der Kais. Archäolog. Gesellschaft in Petersburg (1887) 
"
9,1895,GEG,HM,HL,,9," Dr. Jak. Hurt, Pastor in Petersburg (1887) 
"
10,1895,GEG,HM,HL,,10," Michael Kapustin, Geheimrath, Curator des Petersburger Lehrbezirks (1883) 
"
11,1895,GEG,HM,HL,,11," E. Kunik, Akademiker in Petersburg (1860) 
"
12,1895,GEG,HM,HL,,12,"  Carl Malm, Propst zu Rappel in Estland (1887) 
"
13,1895,GEG,HM,HL,,13," vr. Georg Alexander, Herzog zu Meck-lenburg-Strelitz, in St. Petersburg (1883) 
"
14,1895,GEG,HM,HL,,14," Dr. Friedrich Baron Meiendorfs, Liv-ländifcher Landmarschall (1887) 
"
15,1895,GEG,HM,HL,,15," Dr. Leo Meyer Professor (1866, resp. 1894) 
"
16,1895,GEG,HM,HL,,16," Rudolph v. Raison, Pastor emer., zu Lassen in Kurland (1887) 
"
17,1895,GEG,HM,HL,,17," I. Sabjelin, Direktor des Mosk. Mu-seums (1887) 
"
18,1895,GEG,HM,HL,,18," AndreiAlexandrowitfchSsaburow, Staats-secretär und Senateur in St. Petersburg (1876) 
"
19,1895,GEG,HM,HL,,19," Alexander Baron Stackelber g, Senateur (1881) 
"
20,1895,GEG,HM,HL,,20," Iwan Graf Tolstoi, in St. Petersburg (1882) 
"
21,1895,GEG,HM,HL,,21," Gräfin Prasskowja Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft (1887). 
"
22,1895,GEG,HM,AB,,22," Dr. Adalbert Bezzenberger, Prof. in Königsberg (1894) 
"
23,1895,GEG,HM,AB,,23," Dr. Friedrich Georg v. Bunge, Wirkt. Staatsrath, in Wiesbaden (1861) 
"
24,1895,GEG,HM,AB,,24," Hermann Dannenberg, Landgerichtsrath in Berlin (1887) 
"
25,1895,GEG,HM,AB,,25," Dr. Georg Loeschcke, Prof. in Bonn (1889) 
"
26,1895,GEG,HM,AB,,26," Dr. Carl Schirren, Prof. in Kiel (1869) 
"
27,1895,GEG,HM,AB,,27," Dr. Leop. v. S chroeder, Prof. in Inns-brück (1894) 
"
28,1895,GEG,HM,AB,,28," Dr. Ludwig Stieda, Prof. in Königsberg 1885) 
"
29,1895,GEG,HM,AB,,29," Dr. Wilhelm Thomsen, Prof. in Kopen-Hagen (1887) 
"
30,1895,GEG,HM,AB,,30," Dr. Eduard Winkelmann, Prof. der Geschichte in Heidelberg (1869). 
"
31,1895,GEG,CM,HL,,1," Friedrich Amelung, Fabrikbesitzer in Ka-tharina-Lisette (1887) 
"
32,1895,GEG,CM,HL,,2," G. v. Blanckenhagen auf Weißenstein bei Wenden (1889) 
"
33,1895,GEG,CM,HL,,3," Frau v. Blanckenhagen, geb. Baronesse Maydell, zu Allasch (1889) 
"
34,1895,GEG,CM,HL,,4," Dr. Emil Bretschneider, früher Ge-sandtschastsarzt, jetzt in Petersburg (1876) 
"
35,1895,GEG,CM,HL,,5," Dr. med. Max Buchin Wilmanstrand (1882) 
"
36,1895,GEG,CM,HL,,6," Julius D oering, Maler in Mitau (1887) 
"
37,1895,GEG,CM,HL,,7," E. Dolbeschew, Oberlehrer in Wladi-kawkas (1885) 
"
38,1895,GEG,CM,HL,,8," Dr. O. Donner, Prof. der vergl. Sprach-Wissenschaft in Helsingsors (1865) 
"
39,1895,GEG,CM,HL,,9," Dr. Otto Duhmberg, Staatsrath in Dor-pat (1859) 
"
40,1895,GEG,CM,HL,,10," Dr. Wladislaw Dybowsky in Minsk (1879) 
"
41,1895,GEG,CM,HL,,11," Heinrich Gernhardt zu Neu-Camby (1886) 
"
42,1895,GEG,CM,HL,,12," Konrad v. Gersdorssauf Hochrosen (1889) 
"
43,1895,GEG,CM,HL,,13," Christian Giel, NumiSmatiker in St. Pe-tersburg (1886) 
"
44,1895,GEG,CM,HL,,14," Dr. Woldemar v. Gutzeitin Riga (1883) 
"
45,1895,GEG,CM,HL,,15," Dr. Reinhold Hansenin Helsingsors (1883) 
"
46,1895,GEG,CM,HL,,16," Dr. A. O. Heikel in Helsingsors (1887) 
"
47,1895,GEG,CM,HL,,17," Ad. v.Hofmann, Director in Riga (1894) 
"
48,1895,GEG,CM,HL,,18," W. Jlowaiski, Prof. in Moskau (1881) 
"
49,1895,GEG,CM,HL,,19," I. Jung, Lehrer in Abia (1879) 
"
50,1895,GEG,CM,HL,,20," Th. IVersen, in St. Petersburg (1875) 
"
51,1895,GEG,CM,HL,,21," Mag. Edwin Johannson in Riga (1883) 
"
52,1895,GEG,CM,HL,,22," Martin Körb er, Pastor einer, in Arens­burg (1862) 
"
53,1895,GEG,CM,HL,,23," Dr. Oskar Lieben, Direktor der Cement-fabrik in Noworossiisk (1894) 
"
54,1895,GEG,CM,HL,,24," Konstantin Mettig, Oberlehrer in Riga (1887) 
"
55,1895,GEG,CM,HL,,25," Dr. W. Miller, Prof. in Moskau (1881) 
"
56,1895,GEG,CM,HL,,26," Dr. W. Neumann, Stadt-Architekt in Riga (1890) 
"
57,1895,GEG,CM,HL,,27," Eugen v. Nottbeck, St.-R.< in Reval (1887) 
"
58,1895,GEG,CM,HL,,28," Dr. Radloff, Akademiker in St. Peters-bürg (1860) 
"
59,1895,GEG,CM,HL,,29," Frau Emilie v. Rück er in Unnipicht (1889) 
"
60,1895,GEG,CM,HL,,30," Dr. med. Johannes Sachssendahl in Jewe (1887) 
"
61,1895,GEG,CM,HL,,31," Dr. med. Alfred Schneider zu Lubbenhof (1893) 
"
62,1895,GEG,CM,HL,,32," Dr. Emil Setälä, Docent in Helsingsors (1891) 
"
63,1895,GEG,CM,HL,,33," Carl v. Seidlitz, Besitzer v. Waetz (1890) 
"
64,1895,GEG,CM,HL,,34," Mag. Nikolai v. Seidlitz WTiflis (1879) 
"
65,1895,GEG,CM,HL,,35," O. v. Seidlitz, Besitzer von Meyershof (1887) 
"
66,1895,GEG,CM,HL,,36," Dr. Friedrich Schmidt, Akademiker in St. Petersburg (1859) 
"
67,1895,GEG,CM,HL,,37," E. v. Sivers zu Autzeem (1889) 
"
68,1895,GEG,CM,HL,,38," Baron Wold. Tiesenhausen in St. Pe-tersburg (1883) 
"
