,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1882,GEG,HM,HL,,1," Dr. A. Ahlqvist, Professor der finnischen Sprache in Helsingfors. 
"
2,1882,GEG,HM,HL,,2," Nikolai Freiherr v. B0 g n s ch e w s ki in Pskow. 
"
3,1882,GEG,HM,HL,,3," Wolde mar Graf von d e m B r o e l- Platerauf Dombrowihain Wolhynien.
"
4,1882,GEG,HM,HL,,4," Theodor Baron Bft hier, Geheimrath, Director des Hanpt-Staatsarchivs des Ministe-riums der auswärtigen Angelegenheiten in Moskau. 
"
5,1882,GEG,HM,HL,,5," Carl (Stöger, em. Lehrer der Schmidtschen Anstalt in Fellin. 
"
6,1882,GEG,HM,HL,,6," Dr. C. Grewingk, Professor der Mineralogie in Dorpat. 
"
7,1882,GEG,HM,HL,,7," Dr. P. I. Karell, Leibarzt und Geheimrath in St. Petersburg. 
"
8,1882,GEG,HM,HL,,8," Dr. Alexander Graf Keyserling, Hof-meister auf Naiküll in Estland. 
"
9,1882,GEG,HM,HL,,9," E. Kunik, Akademiker in St. Petersburg. 
"
10,1882,GEG,HM,HL,,10," Dr. E. So nitro t, Professor in Helsingfors. 
"
11,1882,GEG,HM,HL,,11," A. A. Ssabnrow, Staatssekretär und Sena-tor in St. Petersburg. 
"
12,1882,GEG,HM,HL,,12," Alex. Baron Stackelberg, Cnrator des Dörptschen Lehrbezirks. 
"
13,1882,GEG,HM,HL,,13," W. v. Stryk, Landrath in Dorpat. 
"
14,1882,GEG,HM,HL,,14," Iwan Graf Tolstoi in St. 'Petersburg. 
"
15,1882,GEG,HM,HL,,15," Alex. Graf U « a r o w, in Moskou. 
"
16,1882,GEG,HM,HL,,16," F. S. Wiede m a n it, Geheimrath, Akademiker in St. Petersburg. 
"
17,1882,GEG,HM,AB,,17," Prinz Louis Sit et an Bonaparte, K. H., in London. 
"
18,1882,GEG,HM,AB,,18," Dr. F. G. v o it B n it g e, Wirkl. Staatsrath in Wiesbaden. 
"
19,1882,GEG,HM,AB,,19," Dr. C. A. Herr in a n n, Professor der Ge-schichte in Marburg. 
"
20,1882,GEG,HM,AB,,20," Dr. Paul Hunfalvy, Akademiker in Budapest. 
"
21,1882,GEG,HM,AB,,21," Dr. A. F. Pott, Prosesior der allgemeinen Wissenschaft in Halle. 
"
22,1882,GEG,HM,AB,,22," Dr. W. Schott, Professor der philosophischen Facultät in Berlin. 
"
23,1882,GEG,HM,AB,,23," Dr. C. Schirren, Professor der Geschichte in Kiel. 
"
24,1882,GEG,HM,AB,,24," Dr. E. A. Winkelma n n, Professor der Ge-schichte in Heidelberg. 
"
25,1882,GEG,OM,HL,IN,1," Mag. Paul Alexejew, Professor der Theo-logie für die Stnd. orthod.-griech. Confession, Protohierei. 
"
26,1882,GEG,OM,HL,IN,2," Paul Birkenwald, Provisor, Assistent am pharmacent. Institut der Universität. 
"
27,1882,GEG,OM,HL,IN,3," Robert v. Behagel-A dlerskron, Accise-Beamter. 
"
28,1882,GEG,OM,HL,IN,4," Dr. Alexander B r ückner, Professor der Geschichte Nußlands. 
"
29,1882,GEG,OM,HL,IN,5," Alex. Bergen grün, Stud. hist. 
"
30,1882,GEG,OM,HL,IN,6," Karl Bartelsen, K..nstgärtner. 
"
31,1882,GEG,OM,HL,IN,7," Dr. Max Braun, Privatdocent. 
"
32,1882,GEG,OM,HL,IN,8," G. B l u m b e r g, Gymnasiallehrer. 
"
33,1882,GEG,OM,HL,IN,9," Dr. B. Brunner, Professor der Technologie und Landwirthschaft. 
"
34,1882,GEG,OM,HL,IN,10," C. v. 53 r a s ch - A y a, bim. Landrath. . 
"
