,YEAR,SOCIETY,1L_MS,2L_MS,3L_MS,NO_MS,LINE
1,1892,GEG,HM,HL,,1," Mag. Nik. Anderson, Oberlehrer in Minsk (1892) 
"
2,1892,GEG,HM,HL,,2," I. R. Aspelin, Staats-Archäolog in Hel-singfors (1887) 
"
3,1892,GEG,HM,HL,,3," Dr. August Bielenstein, Pastor in Doblen (1887) 
"
4,1892,GEG,HM,HL,,4," Nikolai Freiherr v. Boguschewski in Sa-polje bei Pleskau (1879) 
"
5,1892,GEG,HM,HL,,5," Landrath Arved v. Brasch auf Ropkoi(1888) 
"
6,1892,GEG,HM,HL,,6," Woldemar Graf von demBroel-Plater auf Dombrowitza in Wolhynien (1876) 
"
7,1892,GEG,HM,HL,,7," Theodor Baron Bühler, Geh.-Rath, Director des Haupt-Staatsarchivs des Ministeriums des Auswärtigen in Moskau (1875) 
"
8,1892,GEG,HM,HL,,8," A. F. Bytschkow, Geh.-Rath, Viee-Präsident der Kais. Archäolog. Gesellschaft in Petersburg (1887) 
"
9,1892,GEG,HM,HL,,9," Dr. Jak. Hurt, Pastor in Petersburg (1887) 
"
10,1892,GEG,HM,HL,,10," Paul Jordan, Secretär des statistischen Bu-reaus in Reval (1887) 
"
11,1892,GEG,HM,HL,,11," Michael Kapustin, Geheimrath, Curator des St. Petersburger Lehrbezirks (1883) 
"
12,1892,GEG,HM,HL,,12," E. Kunik, Akademiker in Petersburg (1860) 
"
13,1892,GEG,HM,HL,,13," Carl Malm, Propst zu Rappel in Estland (1887) 
"
14,1892,GEG,HM,HL,,14," Dr. Georg Alexander, Herzog zu Mecklen-burg-Strelittz, in St. Petersburg (1883) 
"
15,1892,GEG,HM,HL,,15," Dr. Friedrich Baron Meiendorfs, Livlän-discher Landmarschall (1887) 
"
16,1892,GEG,HM,HL,,16," Rudolph v. Raison, Pastor emer., zu Lassen in Kurland (1887) 
"
17,1892,GEG,HM,HL,,17," I. Sabj elin, Direetor des Mosk. Museums (1887) 
"
18,1892,GEG,HM,HL,,18," Andrei Alexandrowitsch Ssaburow, Staats-fecretär und Senateur in St. Petersburg (1876) 
"
19,1892,GEG,HM,HL,,19," Alexander Baron Stackelberg, Senateur (1881) 
"
20,1892,GEG,HM,HL,,20," Iwan Graf Tolstoi in St. Petersburg (1882) 
"
21,1892,GEG,HM,HL,,21," Gräfin Prasskowja Uwarow, Präsidentin der Moskauer Archäologischen Gesellschaft (1887). 
"
22,1892,GEG,HM,AB,,22," Dr. Friedrich Georg v. Bunge, Wirkl. Staats-rath, in Wiesbaden (1861) 
"
23,1892,GEG,HM,AB,,23," Hermann Dannenberg, Landgerichtsrath in Berlin (1887) 
"
24,1892,GEG,HM,AB,,24," Dr. Georg Loeschcke, Professor in Bonn (1889) 
"
25,1892,GEG,HM,AB,,25," Dr. Carl Schirren, Professor in Kiel (1869) 
"
26,1892,GEG,HM,AB,,26," Dr. Ludwig Stieda, Prof. in Königsberg (1885) 
"
27,1892,GEG,HM,AB,,27," Dr. Wilhelm Thomsen, Prof. in Kopenha-gen (1887) 
"
28,1892,GEG,HM,AB,,28," Dr. Max Toeppen, Gymnasial-Director in Elbing (1.887) 
"
29,1892,GEG,HM,AB,,29," Dr. Eduard Winkelmann, Professor der Geschichte in Heidelberg (1869). 
"
30,1892,GEG,CM,HL,,1," Friedrich Amelung, Fabrikbesitzer in Katha-rina-Lisette bei Woisek (1887) 
"
31,1892,GEG,CM,HL,,2," G. v. Blanckenhagen auf Weißenstein bei Wenden (1889) 
"
32,1892,GEG,CM,HL,,3," Frau v. Blanckenhagen, geb. Baronesse Maydell, zu Allasch (1889) 
"
33,1892,GEG,CM,HL,,4," Dr. Emil Bretschneider, früher Gesandt-schastsarzt, jetzt in Petersburg ((876) 
"
34,1892,GEG,CM,HL,,5," Baron Hermann v. Bruiningk, livl. Ritter-schasts-Secretär in Riga (18^7) 
"
35,1892,GEG,CM,HL,,6," Dr. med. Max Buch in Helsingsors (1882) 
"
36,1892,GEG,CM,HL,,7," Julius Doering, Portraitmaler in Mitau (1887), 
"
37,1892,GEG,CM,HL,,8," E. Dolbeschew, Oberlehrer in Wladikawkas (1885) 
"
38,1892,GEG,CM,HL,,9," Dr. O. Donner, Professor der vergl. Sprach-Wissenschaft in Helsingsors (1865) 
"
39,1892,GEG,CM,HL,,10," Dr. Otto Duhmberg, Staatsrath in Dor-pat (1859) 
"
40,1892,GEG,CM,HL,,11," Dr. Wladislaw Dybowsky in Minsk (1879) 
"
41,1892,GEG,CM,HL,,12," Heinrich Gernhardt zu Neu-Camby (1886) 
"
42,1892,GEG,CM,HL,,13," Konrad v. Gersdorff aus Hochrosen (1889) 
"
43,1892,GEG,CM,HL,,14," Christian Giel, Numismatiker in St. Peters-bürg (1886) 
"
44,1892,GEG,CM,HL,,15," Dr. Woldemar v. Gutzeit in Riga (1883) 
"
45,1892,GEG,CM,HL,,16," Dr. Reinhold Hausen in Helsingsors (1883) 
"
46,1892,GEG,CM,HL,,17," Dr. A. O. Heikel in Helsingsors (1887) 
"
47,1892,GEG,CM,HL,,18," W. Jlowaiski, Professor in Moskau (1881) 
"
48,1892,GEG,CM,HL,,19," I. Jung, Lehrer in Abia (1879) 
"
49,1892,GEG,CM,HL,,20," Th. Iversen, Oberlehrer in St. Petersburg (1875) 
"
50,1892,GEG,CM,HL,,21," Dr. med. Leo Jw anow ski in St. Peters-bürg (1883) 
"
51,1892,GEG,CM,HL,,22," Mag. Edwin Johannson in Riga (1883) 
"
52,1892,GEG,CM,HL,,23," Martin Körber, emer. Pastor in Arensburg (1862) 
"
53,1892,GEG,CM,HL,,24," Konstantin Mettig, Oberlehrer in Riga (1887) 
"
54,1892,GEG,CM,HL,,25," Johann Mielberg, Director des meteorol. Observatoriums in Tiflis (1865) 
"
55,1892,GEG,CM,HL,,26," Dr. W. Miller, Professor in Moskau (1881) 
"
56,1892,GEG,CM,HL,,27," W. Reumann, Stadt-Baumeister in Düna-bürg (1890) 
"
57,1892,GEG,CM,HL,,28," Eugen v. Nottbeck, St.-R., in Reval(1887) 
"
58,1892,GEG,CM,HL,,29," Dr. Radloff, Akademiker in St. Petersburg (1860) 
"
59,1892,GEG,CM,HL,,30," Frau Emilie v. Rücker zu Unnipicht (1889) 
"
60,1892,GEG,CM,HL,,31," Dr. med. Johannes Sachssendahl in Dor-pat (1887) 
"
61,1892,GEG,CM,HL,,32," Dr. Emil Setälä, Docent in Helsingsors (1891) 
"
62,1892,GEG,CM,HL,,33," Carl v. Seidlitz, Besitzer von Waetz (1890) 
"
63,1892,GEG,CM,HL,,34," Mag. Nikolai v. Seidlitz in Tiflis (1879) 
"
64,1892,GEG,CM,HL,,35," O. v. Seidlitz, Besitzer von Meyershof (1887) 
"
65,1892,GEG,CM,HL,,36," Dr. Friedrich Schmidt, Akademiker in St. Petersburg (1859) 
"
66,1892,GEG,CM,HL,,37," E .  v .  S i v e r s  z u  A u t z e e m  ( 1 8 8 9 )  
"
67,1892,GEG,CM,HL,,38," Baron Wold. Tiesenhausen in St. Pe-tersburg (1883) 
"
68,1892,GEG,CM,HL,,39," Baron Harald Toll, Rittersch.-Secretär in Reval (1887) 
"
69,1892,GEG,CM,HL,,40," Emil Vielrose, Kaufmann in Wöbs (1878) 
"
70,1892,GEG,CM,HL,,41," Mag. Wassiljew, in Riga. 
"
71,1892,GEG,CM,HL,,42," Nikolai Waldmann in Türsel bei Silla-mäggi (1886) 
"
72,1892,GEG,CM,HL,,43," H .  W ü h l t  e r  i n  K e r i m o i s  ( 1 8 6 3 ) .  
"
73,1892,GEG,CM,AB,,44," Dr. Julius Altmann in Berlin (1857) 
"
74,1892,GEG,CM,AB,,45," Dr. Adalbert Bezzenberger, Professor in Königsberg i. Pr. (1882) 
"
75,1892,GEG,CM,AB,,46," Dr. phil. Friedrich Bienemann, Redacteur in Leipzig (1865) 
"
76,1892,GEG,CM,AB,,47," Dr. Alexander Brückner, Prof. emer. in Jena (löUl) 
"
77,1892,GEG,CM,AB,,48," Dr. Heinrich Bruns, Professor und Director der Sternwarte in Leipzig (1876) 
"
78,1892,GEG,CM,AB,,49," Dr. Sophus Bugge, Prof. an der Universität in Christiania (1876) 
"
79,1892,GEG,CM,AB,,50," Dr. Joseph Girgensohn, früher Oberlehrer in Riga, jetzt in Berlin (1887) 
"
80,1892,GEG,CM,AB,,51," Dr. Arthur Hazelius, Director des nordi-schen Museums in Stockholm (1883) 
"
81,1892,GEG,CM,AB,,52," Carl G. Hernmarck, Reichsgerichtsrath in Stockholm (Nybrogatan) (1859) 
"
82,1892,GEG,CM,AB,,53," Dr. Konstantin Höhlbaum, Professor in Gießen (1887) 
"
83,1892,GEG,CM,AB,,54," Cand. Ernst Kluge in Berlin (1865) 
"
84,1892,GEG,CM,AB,,55," Dr. Carl Koppmann, Archivar in Rostock (1876) 
"
85,1892,GEG,CM,AB,,56," Dr. August Leskien, Professor in Leipzig (1874) 
"
86,1892,GEG,CM,AB,,57," Dr. Wilhelm Lexis, Professor in Göttingen (1876) 
"
